,country,description_reported,host_name,planting_date_reported,project_id_reported,site_id_reported,site_sqkm,trees_planted_reported,url,geometry_reported,Top_Three_NDVI_Months,survival_rate_reported,species_count_reported,species_planted_reported,intersecting_roads_count,total_road_length_km,built_area,loss_pre_5,loss_post_3,loss_post_5,tree_cover_area_2000,tree_cover_area_2005,tree_cover_area_2010,tree_cover_area_2015,tree_cover_area_2020,cropland gain from trees,cropland loss to tree,permanent water,short vegetation after tree loss
78,Brazil,"2.000 trees are planted on the Sitio Planalto farm of 2,25 ha located in a permanent preservation area (APP) near the town of Cujubim. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 16:52:51+00:00,287,842,1.89288524350707,2000,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-62.638744909533365,-9.195611669434552],[-62.63222127499526,-9.198915894561132],[-62.631445396243194,-9.19739091094368],[-62.63788427808286,-9.194595030842953],[-62.638744909533365,-9.195611669434552]]]}","[5, 10, 6]",,,,0,0,79,0,0,0,0.1303925818,0.08947643019,0,0,0,0,0,0,0.1303925818
79,Brazil,"400 trees are planted on the Sitio InviolÃÂ¡vel farm of 0,73 ha located in a permanent preservation area (APP) near the town of Machadinho D'oeste. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 17:12:51+00:00,287,843,0.099804875346721,400,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-62.10034417949285,-9.226776384557365],[-62.100143469095336,-9.227003741994727],[-62.09944782378097,-9.227280196235172],[-62.09933195765791,-9.227048362279325],[-62.099519167310355,-9.226713964600435],[-62.099933908009426,-9.226094102839333],[-62.10014793925767,-9.226281432877995],[-62.100103327042575,-9.226424123113734],[-62.10009000596245,-9.226557837286904],[-62.10025048481185,-9.2266337022075],[-62.10034417949285,-9.226776384557365]]]}","[7, 6, 4]",,,,0,0,0,0,0,0,0.003295460931,0.00104887054,0.00104887054,0.001772349327,0.001772349327,0,0,0,0.001523111604
80,Brazil,"1.809 trees are planted on the SÃÂ­tio Recanto Betel farm of 1,6 ha located in a are permanent preservation areas (APP) near the town of ItapuÃÂ£ do Oeste. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 17:32:57+00:00,287,845,0.442662762858355,1809,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-63.24554382176333,-9.323601254064757],[-63.24496419893294,-9.326035940794211],[-63.244344383649626,-9.326120673598668],[-63.244192779595984,-9.325866480564633],[-63.24417047960163,-9.325621249039276],[-63.24408568569202,-9.324765137749132],[-63.24461638999737,-9.323837589829585],[-63.2449329968163,-9.323570054743268],[-63.24554382176333,-9.323601254064757]]]}","[5, 6, 2]",,,,0,0,0,24.916849341299,0,0,0.0227227713,0.003408763551,0.002650876833,0.001768405214,0.000332,0,0,0,0.02242169268
81,Brazil,"4.500 trees are planted on the SÃÂ­tio Rancho Americano farm of 4,43 ha located in a are permanent preservation areas (APP) near the town of ItapuÃÂ£ do Oeste. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 17:40:33+00:00,287,846,0.61815633115739,4500,https://tree-nation.com/projects,"{""type"":""MultiPolygon"",""coordinates"":[[[[-63.236429460499714,-9.381640967042301],[-63.23642496469117,-9.381645383494144],[-63.23642496469117,-9.38163651529131],[-63.236429460499714,-9.381640967042301]]],[[[-63.236429460499714,-9.381640967042301],[-63.23643395630836,-9.381636473475556],[-63.23661675596514,-9.381391192575096],[-63.23690655622362,-9.380793694916019],[-63.23711165555087,-9.38031209525845],[-63.23737924706876,-9.380392403208916],[-63.23910493242752,-9.380691130157132],[-63.238217540744394,-9.382492615097464],[-63.236429460499714,-9.381640967042301]]]]}","[6, 7, 9]",,,,0,0,0,5810.94020383349,0,0,0.0408640986,0.0408640986,0.0408640986,0.0408640986,0.0256637786,0,0,0,0.01699612531
82,Brazil,"6.637 trees are planted on the SÃÂ­tio Rancho Americano farm of 5,98 ha located in a legal reserve (RL) near the town of ItapuÃÂ£ do Oeste. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 17:47:56+00:00,287,847,0.816332536214678,6637,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-63.41829386342582,-9.024021006807407],[-63.41771424440991,-9.025354285594103],[-63.415194840050354,-9.024551663857688],[-63.41247029350452,-9.023820355652862],[-63.41236329922687,-9.023320952093927],[-63.41599744329374,-9.024021029075017],[-63.41739757381296,-9.024306435924935],[-63.41738425547978,-9.024404521187163],[-63.41752247821877,-9.023945234334734],[-63.41829386342582,-9.024021006807407]]]}","[6, 5, 11]",,,,0,0,0,4427.77881285424,0,0,0.03477386234,0.03057952238,0.0321173322,0.03379714213,0.0170509646,0,0,0,0.02511753485
83,Brazil,2.220 trees are planted on the Sitio EsperanÃÂ§a farm of 2 ha located in a legal reserve (RL) near the town of Machadinho D'oeste. The goal is to encourage the development of sustainable family farming.,Tree Nation,2022-01-05 17:55:48+00:00,287,848,1.07915757726795,2220,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-61.84811958821569,-9.320306025891867],[-61.84408854685437,-9.322040611119837],[-61.84361584100161,-9.320520047432677],[-61.84704934846375,-9.318950402681402],[-61.8478654190693,-9.319967136434263],[-61.84811958821569,-9.320306025891867]]]}","[6, 5, 7]",,,,0,0,5.203921569,946.854750449985,0,0,0.02835360291,0.02265380605,0.007883503599,0.008679466966,0.003277304552,0,0,0,0.02363664428
84,Brazil,"1.630 trees are planted on the Sitio EsperanÃÂ§a farm of 1,47 ha located in a permanent preservation areas (APP) near the town of Machadinho D'oeste. The goal is to encourage the development of sustainable family farming.",Tree Nation,2022-01-05 18:06:55+00:00,287,849,0.195033151984502,1630,https://tree-nation.com/projects,"{""type"":""MultiPolygon"",""coordinates"":[[[[-62.15397820604327,-9.328550870142857],[-62.1538578336225,-9.32864007607866],[-62.154036156538666,-9.32850179736126],[-62.15397820604327,-9.328550870142857]]],[[[-62.15397820604327,-9.328550870142857],[-62.15428593411621,-9.328323460261611],[-62.1545444761797,-9.328247686474409],[-62.15543189263004,-9.329866326809647],[-62.155142048688866,-9.330142802307009],[-62.15410305003466,-9.328961146067718],[-62.153969263067225,-9.328778300024947],[-62.1538578336225,-9.328653453775857],[-62.15397820604327,-9.328550870142857]]]]}","[5, 6, 10]",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Brazil,"Site with 11 hectares, part of the Permanent Preservation Area of the Madeira River. The site was deforested for pasture for animals and is now degraded grassland. The goal is to create shelter for the Amazonian fauna and improve locals quality of life.",Tree Nation,2023-08-10 11:50:00+00:00,287,1142,1.88645679079995,27000,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-64.07316638401007,-8.88221714358084],[-64.06913094564861,-8.88427724900382],[-64.06832826858316,-8.882538237513998],[-64.06864037035653,-8.882440131117136],[-64.0689257646995,-8.882333109470062],[-64.06908186100944,-8.882234985550227],[-64.06940740783179,-8.882096736208814],[-64.069826522891,-8.881869359254],[-64.07084765058275,-8.881133571298726],[-64.0720961621052,-8.88021056391911],[-64.07229241273946,-8.880281893087897],[-64.07237262740871,-8.880348778263421],[-64.07307723628092,-8.881994202323343],[-64.07316638401007,-8.88221714358084]]]}","[5, 6, 4]",,,,0,0,0,0,,,0.03230977671,0.03230977671,0,0,0,0,0,0,0.03230977671
86,Brazil,"Restoring a poket of Atlantic Forest for about 2,500 students in the Unified Educational Center (CEU) ParaisÃÂ³polis, south of SÃÂ£o Paulo. The forest has ~500 mÃÂ²and more than 1,000 seedlings of native species.",Tree Nation,2022-05-26 14:23:17+00:00,489,923,0.00159792553514,491,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-46.727753759148015,-23.623929394929252],[-46.72750850476719,-23.62424155161416],[-46.72742382774384,-23.62394281112375],[-46.727749333494415,-23.62392946661538],[-46.727753759148015,-23.623929394929252]]]}","[12, 11, 9]",,,,0,0,45.63921569,0,0,0,0,0,0,0,0,0,0,0,0
87,Brazil,"Creation of a native mini Forest, engaging students and school communities, in the Unified Educational Center ParaisÃÂ³polis, south of SÃÂ£o Paulo. The forest has ~175 mÃÂ² and among the species planted, there will be several trees with fr",Tree Nation,2023-04-21 08:11:35+00:00,489,1105,0.000526701762028,500,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-46.72794103841404,-23.62366634862286],[-46.72778945943462,-23.623840263873635],[-46.72767800676456,-23.623853640602444],[-46.72787421083668,-23.623657444429067],[-46.72794103841404,-23.62366634862286]]]}","[12, 9, 11]",,,,0,0,13.98823529,0,,,0,0,0,0,0,0,0,0,0
88,Brazil,"Creation of a native mini forest in the CEU Jose Bonifacio, south of SÃÂ£o Paulo, with ~500 sq m.
ItÃ¢ÂÂs part of an environmental education program, engaging students and school communities to brings back knowledge about the native Atlantic",Tree Nation,2023-04-21 08:56:46+00:00,489,1106,0.001441871844497,1500,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-46.42985014147953,-23.54801326943656],[-46.42951572833953,-23.548303096752978],[-46.42956477936864,-23.548115819553352],[-46.429609357924676,-23.547955277540133],[-46.42985014147953,-23.54801326943656]]]}","[12, 9, 4]",,,,0,0,23.37254902,0,,,0,0,0,0,0,0,0,0,0
89,Burkina Faso,"La plantation entreprise par Tree-Nation aura lieu dans le ÃÂ« cercle de Dassa ÃÂ». Pour aller ÃÂ  Dassa Ã¢ÂÂ Burkina Faso : Prendre la grande route en cours de goudronnage Koudougou Ã¢ÂÂ le Mali, Dassa est situÃÂ©e su",Tree Nation,2016-04-22 12:18:59+00:00,11,30,35.7189115195844,86591,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-2.7119048397830285,12.425846901741638],[-2.654400327101016,12.425681966990437],[-2.6545697528565357,12.47294839203618],[-2.6560323257884164,12.4730331246912],[-2.711392072218501,12.473287265405032],[-2.7119048397830285,12.425846901741638]]]}","[9, 10, 11]",,,,3,8.737690311,160547.0549,0,0,0,0.1615981745,0.1642186661,0.1677125145,0.1694594401,0.1685858765,0,0,0,0
90,Colombia,"Amazonia Reforestation is a 3,000 ha (7,410 acre) tropical tree plantation located in the Orinoco River basin of Colombia. The Orinoco River basin, together with the Amazon River basin, forms what is commonly referred to as the green lungs of our planet",Tree Nation,2016-04-22 11:52:52+00:00,3,28,184.324815208469,1104208,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-67.7264231366905,6.096772804632321],[-67.72238771610823,6.073304530575171],[-67.72101425997803,6.061438896648814],[-67.7130948971566,6.0627409288551],[-67.71227000924169,6.064158936074862],[-67.711641224624,6.064974985140372],[-67.71046851874526,6.066535646369829],[-67.70870268518975,6.067146541627734],[-67.70874279707796,6.070205495803198],[-67.7073694429755,6.072501896269742],[-67.70749423542046,6.075734780205249],[-67.70432385531988,6.081170404816914],[-67.7045869013167,6.084046528300873],[-67.70906387413152,6.083480240874769],[-67.71079850989261,6.091056271809319],[-67.71438357499237,6.090298159343994],[-67.7140179280193,6.088113260689073],[-67.71656854469472,6.087600428353516],[-67.71564105554634,6.083119045322496],[-67.71819613156444,6.081219439765803],[-67.7192975323254,6.089433102995779],[-67.7203900199838,6.0907039543663775],[-67.72131305481048,6.090521143969396],[-67.72358717171079,6.09720088704638],[-67.7264231366905,6.096772804632321]]]}","[9, 10, 11]",,,,0,0,0,0,0,0,0.136462563,0.1391298166,0.1382407309,0.1477414706,0.1732985684,0,0,0,0
91,Colombia,"The Reserva Natural La Pedregoza is a protected area set aside for the conservation and preservation of flora and fauna in the Orinoco River basin of Vichada, Colombia. This natural reserve was founded by a Canadian family in 2009.",Tree Nation,2016-04-22 11:54:51+00:00,3,29,125.674368415247,67550,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-67.73835126772991,6.0772463643622165],[-67.732041597386,6.075511789521287],[-67.73674148964609,6.0747894257273884],[-67.7344673554509,6.071275694792548],[-67.72230294381714,6.073090540610481],[-67.72350249031783,6.080987556310495],[-67.72451020826095,6.0854734074493715],[-67.72517465299045,6.08991469957524],[-67.725905860841,6.092951373084388],[-67.72620465652551,6.09630458286271],[-67.72350249031783,6.097169654886783],[-67.72297630151968,6.095060497179935],[-67.7219863211662,6.092612441992292],[-67.72153599126287,6.090449822365591],[-67.71979243069421,6.089482207303786],[-67.71740243946037,6.080492644131382],[-67.71707690392232,6.083877088675791],[-67.71798210935046,6.087346237757903],[-67.71397781600542,6.08809091180716],[-67.71442814390741,6.090405205447925],[-67.71857515014543,6.089629339774073],[-67.71873568959863,6.090133187184198],[-67.71842352451146,6.092295866519955],[-67.7203900199838,6.096532044794493],[-67.7228603308037,6.0993145205157315],[-67.72569183766262,6.098596604539477],[-67.72659259072597,6.096688062474003],[-67.72875974831247,6.093852068454759],[-67.72843866754485,6.090329425051376],[-67.72955344567266,6.091823207919836],[-67.73131475291756,6.093147560739002],[-67.73367365584487,6.09118555036612],[-67.7338029981122,6.089232459079251],[-67.73324560759406,6.086383106157613],[-67.73086442057578,6.08436759688435],[-67.7308956191164,6.082699903915226],[-67.7346234394407,6.083676394760185],[-67.7350514880298,6.0824813859795634],[-67.73667909235608,6.080621947826151],[-67.73835126772991,6.080336563903757],[-67.73835126772991,6.0772463643622165]]]}","[9, 12, 10]",,,,0,0,467,0,0,0,0.003946721796,0.003946721796,0.003946721796,0.00442088788,0.00536224104,0,0,0,0
92,Colombia,The Sacred Seeds gardens are for the express purpose of conserving and preserving traditional medicinal and alimentary plants used by indigenous people and others throughout the world.,Tree Nation,2016-04-14 15:29:36+00:00,4,16,54.3968647221111,63595,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[-67.71860634846291,6.089954810742657],[-67.71200687108222,6.0910294658041435],[-67.70909952915089,6.0841580078531114],[-67.70499720585727,6.08398407396738],[-67.7044799365495,6.080733436259951],[-67.70546981569035,6.080162681905808],[-67.70551447532546,6.077081394238063],[-67.70777074349488,6.075551936830852],[-67.70664260902957,6.0737504839361085],[-67.70707065060687,6.069741712929183],[-67.70665597964242,6.067935762130977],[-67.70769051976596,6.065349495671714],[-67.70618327851712,6.063035247253744],[-67.70531819123548,6.059994125469026],[-67.70608077051702,6.058295184509486],[-67.70512645499194,6.053769209141171],[-67.70434613964373,6.053510623249032],[-67.70474743943682,6.060582769121634],[-67.70435951023818,6.0622682982444696],[-67.70311095185745,6.065715197408545],[-67.70460927660051,6.067623672554807],[-67.70477418063226,6.0699022275381695],[-67.70476081003449,6.072751656471689],[-67.7044799365495,6.074615538548868],[-67.70365496191754,6.076550809722865],[-67.70295932761726,6.078441429852737],[-67.7028657335371,6.080804746039798],[-67.70262497211309,6.084924936749361],[-67.70929572272766,6.09218434929703],[-67.71545823191413,6.09337943242162],[-67.7162340955239,6.092420724063316],[-67.71763428920126,6.09248762067627],[-67.71825852818607,6.091903425109165],[-67.71849929184818,6.090779754251045],[-67.71860634846291,6.089954810742657]]]}","[9, 2, 10]",,,,0,0,0,0,0,0,0.4046374038,0.4063737433,0.407262803,0.4090409685,0.4108191325,0,0,0.000286,0
93,France,"Reboisement de la commune. 
DÃÂ©jÃÂ  deux projets de plantation chez des agriculteurs du village et plantation d'une haie pour la conception d'un jardin partagÃÂ© en partenariat avec le centre de loisir. 
Soit : 2886 arbres et arbustes de",Tree Nation,2016-04-22 10:10:10+00:00,8,24,0.000177844559976,522,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[3.1926450417165846,50.63500541319568],[3.192912528675186,50.63501433169127],[3.1929125361882384,50.63509907110669],[3.1926494482449757,50.63508567648587],[3.1926450417165846,50.63500541319568]]]}","[8, 6, 9]",,,,0,0,16.28235294,0,0,0,0,0,0,0,0,0,0,0,0
94,France,"Reboisement de diffÃÂ©rents terrains de la commune : 
- reboisement d'un ancien cavalier minier : plantation de 740 arbres et arbustes .
- crÃÂ©ation d'une haie sur un futur parc municipal : 232 arbustes",Tree Nation,2016-07-11 13:35:29+00:00,8,37,0.003701941404357,232,https://tree-nation.com/projects,"{""type"":""Polygon"",""coordinates"":[[[2.814861025545782,50.447749958575564],[2.814892265441649,50.44762953127019],[2.817857585737337,50.44828502796464],[2.817777277660369,50.44845448164239],[2.814861025545782,50.447749958575564]]]}","[6, 9, 5]",,,,0,0,196.8862745,0,0,0,0,0,0,0,0,0,0,0,0
