status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,3001708,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-017,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-017,0,
200,3005036,"Gs1247 Vpa 64 Improved Kitchen Regimes: Kayonza District Borehole Project, Rwanda",NA,Rwanda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-64-improved-kitchen-regimes-kayonza-district-borehole-project-rwanda,0,
200,30010220,Humbo Ethiopia Assisted Natural Regeneration Project ,NA,Ethiopia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,humbo-ethiopia-assisted-natural-regeneration-project-,0,
200,30010988,Gs5658 Vpa 31: Improved Cookstoves For Environmental Conservation In Southern Ethiopia,NA,Ethiopia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs5658-vpa-31-improved-cookstoves-for-environmental-conservation-in-southern-ethiopia,0,
200,30011500,Gs11450 - Microenergy Credits – Microfinance For Clean Energy Product Lines – India - Cpa 22 - Clear Sky Partners – Gs11500,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs11450-microenergy-credits-microfinance-for-clean-energy-product-lines-india-cpa-22-clear-sky-partners-gs11500,0,
200,10093,86 MW Hydro Project in Himachal Pradesh,"The purpose of the project activity is to generate electricity by using the renewable energy sources (water) for a grid system in the state of Himachal Pradesh, India, the project activity displaces electricity and green house gases (GHG) emissions currently produced by thermal fossil fuel-burning facilities . The generated electricity by the project activity is being exported to the PTC (Power Trading Company) India Ltd.","Himachal Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,86-mw-hydro-project-in-himachal-pradesh,0,
200,1001069,"8 MW bundled wind power project, proposed by Ghodawat Industries (India) Pv",The bundled project activity is proposed by Ghodawat Industries (India) Pvt. Ltd. (Hereafter GIIPL) that uses renewable wind power to generate electrical energy. The capacity of the project is 8 MW that includes a 5.6 MW (7 Nos. x 800 kW) located in the state of Karnataka and 2.4 MW (3 Nos. x 800 kW) located in the state of Rajasthan.,"Karnataka, India",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,8-mw-bundled-wind-power-project-proposed-by-ghodaw,0,
200,1001325,Mjumita Community Forest Project (Lindi),"This project seeks to reduce green house gas emissions caused by unplanned deforestation on 41,924 ha of communal village land, while simultaneously promoting rural economic development and biodiversity conservation in Lindi Rural District in Tanzania. The primary project activities included land-use planning and establishing village forest reserves, which gives village governments secure tenure and regulatory authority over the forests within their boundaries.","Lindi Region, Tanzania",421940000,421940000,421940000,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,mjumita-community-forest-project-lindi-,0,
200,1002093,Waste to Energy Projects by Mahindra Waste to Energy Solutions Limited,The main purpose of the project is to incorporate competent biogas technology and implementation to support in the country by setting up to field scale biogas plant; to be located based on the continuous availability of raw materials. Anaerobic digestion is the prominent technology used for degradation of biodegradable organic waste. The project is a grouped project.  PUBLIC COMMENT PERIOD: This project is open for public comment from 24 February 2020 – 23 March 2020.,"Maharashtra, India",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,waste-to-energy-projects-by-mahindra-waste-to-ener,0,
200,1002349,Installation of high efficiency wood burning cookstoves in Kenya,"The project involves distribution of fuel-efficient improved cookstoves (ICS) in Kenya. The ICS disseminated through this project will replace the baseline cookstoves. Through this project, the distribution and installation of approximately 500,000 ICS will be undertaken for households in Kenya. It is intended that under this project single pot, TLC-CQC Rocket Stove will be distributed. The ICS will burn wood more efficiently thereby improving thermal transfer to pots, hence saving fuel.","Meru County, Kenya",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,installation-of-high-efficiency-wood-burning-cooks,0,
200,2002022253,Bosque Solaz,"The project ""Bosque Solaz"" is located in Fuentidueña del Tajo, in the province of Madrid. With a total area of 20 hectares, it is expected to absorb 41466 tons of CO2 in 50 years. It is a plantation of almez (Celtis australis) in a private land located in Fuentidueña del Tajo in order to recover an agricultural land.","Fuentidueña del Tajo, Madrid, Spain",200000,200000,200000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.18848181818181816705,bosque-solaz,0,
200,2002023021,Proyecto De Absorción De Absorción Mvmc De Tuimil Ayuntamiento De Boveda En Lugo,"The project ""Project of Absorption Mvmc De Tuimil Town Hall De Boveda En Lugo"" is located in Boveda, in the province of Lugo. With a total area of 12,88 hectares, it is expected to absorb 7115.0 tons of CO2 in 40 years. It is a plantation of Pinus pinaster in Monte Vecinal in Mano Común.","Boveda, Lugo, Spain",128800,128800,128800,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,40,0.05021880293619423313,proyecto-de-absorción-de-absorción-mvmc-de-tuimil-ayuntamiento-de-boveda-en-lugo,0,
200,100205,"Consolidation 1/6, Utlization of Coal-Mine-Methane",IN THIS PROJECT THE CMM FROM THE ABANDONED COAL MINE THAT IS OTHERWISE DIFFUSELY ESCAPING UNUSED THROUGH THE EXISTING DEGASSING PIPELINES TO THE ATMOSPHERE SHALL BE UTILIZED FOR THE GENERATION OF ENERGY IN 1 COGENERATION UNIT OF 1.358 MW ELECTRIC CAPACITY. THE POWER THAT IS PRODUCED SHALL BE FED INTO THE PUBLIC POWER GRID. BY THIS THE CONVENTIONALLY PRODUCED POWER SHALL BE ADDITIONALLY DISPLACED. THE HEAT THAT IS PRODUCED SHALL NOT BE COLLECTED IN THIS CASE.,"North Rhine-Westphalia, Germany",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,consolidation-1-6-utlization-of-coal-mine-methane,0,
200,100461,Ratchaburi Farms Biogas Project at Veerachai Farm,Veerachai Farm Ratchaburi Biogas Project  involves the capture of methane (CH4) rich biogas produced during the treatment of swine barn flushing wash-waters and its combustion for heat and power generation at Veerachai Farm in the Ratchaburi Province of Thailand.,"Ratchaburi Province, Thailand",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,ratchaburi-farms-biogas-project-at-veerachai-farm,0,
200,100717,CECIC HKC Gansu Changma Wind Power project,"The Project is located in Yumen Town, Yumen City, Gansu Province, the People's Republic of China. The purpose of the Project is to generate electricity using wind power resources in the project region and to deliver to the Northwest China Power Grid (NWPG) which is predominated by connected fossil fuel fired power plants, especially  coal fired plants. So the Project can reduce GHG emissions by replacing the electricity generated by fossil fuel fired power plants in NWPG.","Gansu, China",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,cecic-hkc-gansu-changma-wind-power-project,0,
200,100973,Totoral Wind Farm Project,The project activity involves an onshore Wind Farm in the Coquimbo Region of Chile. The Wind Farm consists of 23 wind turbines with a total installed capacity of 46 MW. The project activity generates renewable energy for the Central Interconnected Electricity System (SIC).,"Coquimbo Region, Chile",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,totoral-wind-farm-project,0,
200,300397,*Suzhou Qizi Mountain Landfill Gas Recovery Project (300259),NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,-suzhou-qizi-mountain-landfill-gas-recovery-project-300259-,0,
200,300653,"Söke-Çatalbük 30 Mw Wind Power Project, Turkey",NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,söke-çatalbük-30-mw-wind-power-project-turkey,0,
200,3001709,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-018,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-018,0,
200,3004269,Gs2404 International Water Purification Programme - Cpa 4 Water Kiosks In Cambodia,NA,Cambodia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs2404-international-water-purification-programme-cpa-4-water-kiosks-in-cambodia,0,
200,30010989,Gs5658 Vpa 32: Improved Cookstoves For Environmental Conservation In Southern Ethiopia,NA,Ethiopia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs5658-vpa-32-improved-cookstoves-for-environmental-conservation-in-southern-ethiopia,0,
200,30011501,Gs11450 - Microenergy Credits – Microfinance For Clean Energy Product Lines – India - Cpa 21 - Clear Sky Partners – Gs11501,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs11450-microenergy-credits-microfinance-for-clean-energy-product-lines-india-cpa-21-clear-sky-partners-gs11501,0,
200,10094,Jiangsu  Qingshi Cement  Plant’s Low Temperature Waste Heat Power  Generati,"The  Project  is located  at  Hufu  Town,  Yixing  City,  Jiangsu Province of P.R. China.  The  project utilizes the waste heat resources from rotating kilns of the existing 1000t/d, 2000t/d and 5000t/d new type non-slurry cement production lines by construction of two sets of  pure low temperature waste heat power generators of a total installed capacity of 13.5MW.   The electricity generated from the proposed project will be entirely used to substitute about  90.","Jiangsu, China",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,jiangsu-qingshi-cement-plant-s-low-temperature-was,0,
200,1001070,Buenos Aires Ceramic Fuel Switching Project,"The project activity is the project of Buenos Aires Ceramic, which is a redceramic industry localized in Buenos Aires municipality, in the state of Pernambuco, northeast of Brazil.The ceramic industry produces ceramic bricks and flagstones destined mainly for the regional market in Pernambuco. The fuel utilized in the baseline scenario to fire the ceramic units was native wood obtained through deforestation of the Caatinga biome, which is the pioneer practice in the region.","Northeast, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,buenos-aires-ceramic-fuel-switching-project,0,
200,1001326,Laguna Seca Forest Carbon Project,This project protects 8169 ha of pristine broadleaf forest in Belize with exceptional biodiversity value.  Baseline was a sugarcane project planned by former owner.  Project is protection of the forest and FSC certified selective logging.,"Orange Walk, Belize",81690000,81690000,81690000,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,laguna-seca-forest-carbon-project,0,
200,1001582,Wind Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Au,"The proposed grouped project activity is a step towards supporting the implementation and installation of grid connected renewable energy power plants in India. The implementation of grouped project activity ensures energy security, diversification of the grid generation mix and sustainable growth of the electricity generation sector in India.","Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,wind-grouped-project-by-hero-future-energies-priva,0,
200,1002094,Koclu Regulator and Hydroelectric Power Plant (Koçlu Regulator & HEPP),"Koçlu Regulator & HEPP consists of the construction of a greenfield one weir and one run-of-river hydroelectric power plants located in the Yaglidere river basin, in Turkey’s Eastern Blacksea Region. Total installed capacity of the project will be 35.60 MW. It is estimated that the electricity production of the proposed project is going to be 121,117MWh/year.","Black Sea Region, Turkey",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,koclu-regulator-and-hydroelectric-power-plant-koçl,0,
200,1002606,Fujian Qingliu IFM (conversion of logged to protected forest) Project,NA,"Fujian, China",58560000,58560000,58560000,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,fujian-qingliu-ifm-conversion-of-logged-to-protected-forest-project,0,
200,2002023022,Galicia Rexenera: O Bidueiro (Ourol),"The project ""Galicia Rexenera: O Bidueiro (Ourol)"" is located in Ourol, in the province of Lugo. With a total area of 2.73 hectares, it is expected to absorb 1700.0 tons of CO2 in 35 years. It is a plantation of Pinus radiata in common-hand neighboring terrain.","Ourol, Lugo, Spain",27300,27300,27300,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,35,0.05661005661005660133,galicia-rexenera:-o-bidueiro-(ourol),0,
200,100206,"Emschermulde 1, Utilization of Coal-Mine-Methane",IN THIS PROJECT THE CMM THAT IS DIFFUSELY ESCAPING FROM THE ABANDONED COAL MINE SHALL BE UTILIZED FOR THE GENERATION OF ENERGY IN 3 COGENERATION UNITS OF THE TOTAL ELECTRIC CAPACITY 4.074 MW. THE POWER THAT IS PRODUCED SHALL BE FED INTO THE PUBLIC POWER GRID. BY THIS THE CONVENTIONALLY PRODUCED POWER SHALL BE ADDITIONALLY DISPLACED. THE HEAT THAT IS PRODUCED SHALL NOT BE COLLECTED IN THIS CASE.,"North Rhine-Westphalia, Germany",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,emschermulde-1-utilization-of-coal-mine-methane,0,
200,100462,Sinohydro Inner Mongolia Ximeng Honggeer Wind Power Project,"The Sinohydro Inner Mongolia Ximeng Honggeer Wind Power Project (hereafter refers to as the “proposed project”) is to utilize wind resources for electricity generation through the construction of a wind farm with a total capacity of 49.5MW and a 220KV substation in the border area of southeast Abaga Qi and south XilinHot City, Xilinguole League, Inner Mongolia Autonomous Region, P. R. China. The proposed project is invested by Sinohydro Renewable Energy Co. Ltd.","Inner Mongolia, China",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,sinohydro-inner-mongolia-ximeng-honggeer-wind-powe,0,
200,100718,Improving Energy Efficiency in Railways' Residential Quarters  Western Regi,Distribution of CFLs to replace less energy efficient ICLs in the residential quarters of the Western Region of the Ministry of the Railways. Each household will get up to a maximum of 4 CFLs in exchange for an equal number of ICLs that have been in use by the households.  The project activity is located at the Western Region of Indian Railways which spreads across several States in India.,India,0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,improving-energy-efficiency-in-railways-residentia,0,
200,100974,"Sarbari II hydro power project by DSL Hydrowatt Limited in Kullu, Himachal ","The project activity is a new (2 x 2.7) 5.4 MW Sarbari II hydro power plant in the Kullu district, Himachal Pradesh, India with 25% continuous over load installed capacity. It is a run-of-the-river power project which is utilizing water from the tail race of Sarbari I SHP, The water from tail race of Sarbari I SHP is taken to an intake and is diverted through the power house to generate renewable power. The project has been constructed in the existing water bodies i.e.","Himachal Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,sarbari-ii-hydro-power-project-by-dsl-hydrowatt-li,0,
200,300398,Soma-Polat Wind Farm Project,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,soma-polat-wind-farm-project,0,
200,3001710,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-019,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-019,0,
200,3002478,Solar Power Company 94Mw Project,NA,Thailand,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-power-company-94mw-project,0,
200,3002990,Kikonda Forest Reserve ,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,kikonda-forest-reserve-,0,
200,3004014,Gs3428 - Biogas Poa Switzerland - Vpa1,NA,Switzerland,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs3428-biogas-poa-switzerland-vpa1,0,
200,3004270,"Gs1366 Micro Energy Poa, Vpa 5 Biolite Improved Stove Programme, India",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1366-micro-energy-poa-vpa-5-biolite-improved-stove-programme-india,0,
200,3005038,Gs1247 Vpa 65 Zoba Debub Community Boreholes,NA,Eritrea,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-65-zoba-debub-community-boreholes,0,
200,3006830,Solar Water Pumps For Salt Farmers Of Kutch,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-water-pumps-for-salt-farmers-of-kutch,0,
200,30010990,Gs5047 Vpa59 African Improved Cookstoves And Clean Water Programme: Ibanda – Makera Forest Cook Stove Project Iv,NA,Rwanda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs5047-vpa59-african-improved-cookstoves-and-clean-water-programme-ibanda-makera-forest-cook-stove-project-iv,0,
200,10095,Heilongjiang Huafu Muling Wind Farm Project,The project is to install 24 units of 1300 KW turbines. The annual electricity supply to Northeast China Power Grid is about 69669.6 MWh. The objective of the Project is to utilize the wind power for generating electricity which will be sold into the Northeast China Power Grid. The power generated will be connected into Northeast China Power Grid after the proposed project put into operation.,"Heilongjiang, China",0,0,0,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,heilongjiang-huafu-muling-wind-farm-project,0,
200,1001071,Jatropha Agroforestry Senegal,"The Jatropha Agroforestry Senegal project developes Jatropha curcas plantations in the Fatick, Kaffrine and Kaolack regions, in central-western agricultural region of the Senegal. The Jatropha curcas plantations will cover a total area of 1411 hectares by the year 2020. The project proponent, African National Oil Corporation s.a.r.l. (ANOC), is developing the project in collaboration with CarbonSinkGroup s.r.l (www.carbonsink.it) and Agroils Technologies SpA (www.agroils.com).","Fatick Region, Senegal",14110000,14110000,14110000,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,jatropha-agroforestry-senegal,0,
200,1001839,CECIC HKC Danjinghe Wind Farm Project,"CECIC HKC Danjinghe Windfarm Project  is located in Zhangbei County, Hebei Province, and is developed by CECIC HKC Wind Power Co.Ltd. Based on the condition of the project site, the proposed project is to install and operate 54wind turbines of 750kW, 100 wind turbines of 800kW and 53 wind turbines of 1500kW.  The proposed project is expected to generate approximately 438,550 MWh per year at the full capacity, which will be sold to the North China Power Grid .","Hebei, China",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,cecic-hkc-danjinghe-wind-farm-project,0,
200,1002095,Duzce Aksu Hydro Electricity Power Plant,"The purpose of the proposed project activity is to generate renewable electricity to be delivered to the Turkish  National Power Grid by utilizing water resources. The project activity is located at the Golyaka Town, Duuzce Province, Turkey. The total installed capacity of the Project is 46.2 MW. The electricity is going to be produced without causing airborne pollutants or Green House Gas (GHG) emissions.","Black Sea Region, Turkey",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,duzce-aksu-hydro-electricity-power-plant,0,
200,1002351,Installation of high efficiency wood burning cookstoves in Mozambique,"The project involves distribution of fuel-efficient improved cookstoves (ICS) in Mozambique. The ICS disseminated through this project will replace the baseline cookstoves. Through this project, the distribution and installation of approximately 500,000 ICS will be undertaken for households in Mozambique. It is intended that under this project single pot, TLC-CQC Rocket Stove will be distributed.","Sofala Province, Mozambique",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,installation-of-high-efficiency-wood-burning-cooks,0,
200,2002022255,Galicia Rexenera: Cristiñade (Ponteareas),"The project ""Galicia Rexenera: Cristiñade (Ponteareas)"" is located in Ponteareas, in the province of Pontevedra. With a total area of 6 hectares, it is expected to absorb 1729 tons of CO2 in 40 years. It is a plantation of Pinus pinaster in common-hand neighboring terrain.","Ponteareas, Pontevedra, Spain",60000,60000,60000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,40,0.02619696969696969427,galicia-rexenera:-cristiñade-(ponteareas),0,
200,2002023023,Bosque Costa Del Sol Málaga,"The project ""Bosque Costa Del Sol Málaga"" is located in Cómpeta, in the province of Malaga. With a total area of 1.0 hectares, it is expected to absorb 111.0 tons of CO2 in 50 years. It is a plantation of carrasco pine and holm oak in the hillside of the Sierra de Tejeda Natural Park, Almijara and Alhama, in the municipality of Cómpeta.","Cómpeta, Málaga, Spain",10000,10000,10000,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.01009090909090909136,bosque-costa-del-sol-málaga,0,
200,100207,"Erin 6, Utilization of Coal-Mine-Methane",IN THE PLANNED PROJECT THE CMM THAT IS DIFFUSELY ESCAPING FROM THE ABANDONED COAL MINE ERIN SHALL BE UTILIZED FOR THE GENERATION OF ENERGY IN 2 COGENERATION UNITS OF THE TOTAL ELECTRIC CAPACITY 2.712 MW. THE POWER THAT IS PRODUCED SHALL BE FED INTO THE PUBLIC POWER GRID. BY THIS THE CONVENTIONALLY PRODUCED POWER SHALL BE ADDITIONALLY DISPLACED. HEAT SHALL NOT BE COLLECTED IN THIS CASE.,"North Rhine-Westphalia, Germany",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,erin-6-utilization-of-coal-mine-methane,0,
200,100719,Yunnan Dali Zhemoshan Wind Power Project,"The Yunnan Dali Zhemoshan Wind Power Project (hereafter refers to the proposed project) is located in Yongjian Town,Weishan Village, Taiyi County, Dali City, Yunnan Province, P. R. China. The proposed project is a newly constructed project which will be constructed and operated by Sinohydro 14th Bureau Dali Juneng Investment Co. Ltd.","Yunnan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,yunnan-dali-zhemoshan-wind-power-project,0,
200,100975,Chongqing Chengkou County Bashan Hydropower Station Project,"This project is one of CDM project which is registered on Unfccc.int. The registration number is 4750.The project locates in Bashan town of Chengkou County of Chongqing Municipality.Two water turbines with unit capacity of 70MW will be installed by the proposed project, providing total installed capacity of 140MW. Annual electricity delivered to CCPG by the proposed project is expected to be 448,920 MWh.","Chongqing, China",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,chongqing-chengkou-county-bashan-hydropower-statio,0,
200,300399,"Alize Camseki 20.8 Mw Wind Farm Project, Turkey (300209) ",NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,alize-camseki-20-8-mw-wind-farm-project-turkey-300209-,0,
200,300655,Soma Wind Power Plant,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,soma-wind-power-plant,0,
200,3001199,Micro Scale Biogas Cdm Project Of Cross,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,micro-scale-biogas-cdm-project-of-cross,0,
200,3001711,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-020,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-020,0,
200,3002479,Gs1247 Vpa 3 Otuke District Borehole Project,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-3-otuke-district-borehole-project,0,
200,3002735,Gs2404 International Water Purification Programme - Cpa 2 Chlorine Dispensers In Uganda,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs2404-international-water-purification-programme-cpa-2-chlorine-dispensers-in-uganda,0,
200,3004271,"Gs1247 Vpa 44 Biolite Improved Stove Programme, Uganda",NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-44-biolite-improved-stove-programme-uganda,0,
200,3005039,Gs1247 Vpa 66 Zoba Debub Community Boreholes,NA,Eritrea,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-66-zoba-debub-community-boreholes,0,
200,3007343,Gs1729 Myanmar Stoves Campaign - Soneva In Myanmar - Vpa No. 012,NA,Myanmar,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1729-myanmar-stoves-campaign-soneva-in-myanmar-vpa-no-012,0,
200,30010735,Gs1247 Vpa 256 Northern Ethiopia Community Safe Water,NA,Ethiopia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-256-northern-ethiopia-community-safe-water,0,
200,30010991,Gs5047 Vpa60 African Improved Cookstoves And Clean Water Programme: Ibanda – Makera Forest Cook Stove Project V,NA,Rwanda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs5047-vpa60-african-improved-cookstoves-and-clean-water-programme-ibanda-makera-forest-cook-stove-project-v,0,
200,30011503,Gs11450 - Microenergy Credits – Microfinance For Clean Energy Product Lines – India - Cpa 19 - Clear Sky Partners – Gs11503,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs11450-microenergy-credits-microfinance-for-clean-energy-product-lines-india-cpa-19-clear-sky-partners-gs11503,0,
200,10096,Shandong Yucheng Xinyuan Biomass Heat & Power,The project will generate renewable electricity and heat using available local biomass resources. The generated electrical output will be sold to the North China Power Grid on the basis of a power purchase agreement (PPA). The heat output will be supplied to industrial users located in the high & new tech development zone and district heating users in Yucheng City.,"Shandong, China",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,shandong-yucheng-xinyuan-biomass-heat-power,0,
